Tree,Station,Timestamp,MC2_Port5_degreeCAirTemperature,MC2_Port5_RHRelativeHumidity,MC2_Port5_kPaAtmosphericPressure,MC2_Port5_kPaVPD,MC2_Port6_minLeafWetness,MC2_Port6_minLeafWetnesshigh,MC2_Port6_WetnessLevel
TV2,S5,2022-10-12T00:45:00Z,16.2,0.994,85.49,0.01,15,15,493
TV2,S5,2022-10-12T01:00:00Z,16.2,0.997,85.48,0,15,15,495
TV2,S5,2022-10-12T01:15:00Z,16.4,0.995,85.45,0.01,15,15,495
TV2,S5,2022-10-12T01:30:00Z,16.6,0.992,85.43,0.02,15,15,491
TV2,S5,2022-10-12T01:45:00Z,16.8,0.997,85.42,0.01,15,15,483
TV2,S5,2022-10-12T02:00:00Z,17,0.992,85.4,0.02,15,15,474
TV2,S5,2022-10-12T02:15:00Z,16.9,0.993,85.4,0.01,15,15,471
TV2,S5,2022-10-12T02:30:00Z,17,0.991,85.39,0.02,15,15,467
TV2,S5,2022-10-12T02:45:00Z,17,0.98,85.39,0.04,15,15,465
TV2,S5,2022-10-12T03:00:00Z,17,0.983,85.38,0.03,15,15,465
TV2,S5,2022-10-12T03:15:00Z,17,0.978,85.38,0.04,15,15,462
TV2,S5,2022-10-12T03:30:00Z,16.9,0.983,85.37,0.03,15,15,461
TV2,S5,2022-10-12T03:45:00Z,17,0.984,85.38,0.03,15,8,459
TV2,S5,2022-10-12T04:00:00Z,16.9,0.983,85.38,0.03,15,0,458
TV2,S5,2022-10-12T04:15:00Z,17.1,0.981,85.38,0.04,15,0,456
TV2,S5,2022-10-12T04:30:00Z,17.1,0.983,85.38,0.03,15,0,456
TV2,S5,2022-10-12T04:45:00Z,16.9,0.987,85.38,0.02,15,0,455
TV2,S5,2022-10-12T05:00:00Z,17,0.985,85.39,0.03,15,0,455
TV2,S5,2022-10-12T05:15:00Z,16.9,0.989,85.42,0.02,15,2,467
TV2,S5,2022-10-12T05:30:00Z,17,0.993,85.46,0.01,15,15,621
TV2,S5,2022-10-12T05:45:00Z,17,0.995,85.48,0.01,15,15,596
TV2,S5,2022-10-12T06:00:00Z,17.1,0.99,85.47,0.02,15,15,562
TV2,S5,2022-10-12T06:15:00Z,17.2,0.984,85.48,0.03,15,15,520
TV2,S5,2022-10-12T06:30:00Z,17.2,0.987,85.49,0.03,15,15,487
TV2,S5,2022-10-12T06:45:00Z,17.2,0.993,85.51,0.01,15,15,774
TV2,S5,2022-10-12T07:00:00Z,17.3,0.996,85.53,0.01,15,15,579
TV2,S5,2022-10-12T07:15:00Z,17.3,0.998,85.56,0,15,15,532
TV2,S5,2022-10-12T07:30:00Z,17.3,0.999,85.57,0,15,15,494
TV2,S5,2022-10-12T07:45:00Z,17.4,0.994,85.58,0.01,15,15,480
TV2,S5,2022-10-12T08:00:00Z,17.6,0.984,85.6,0.03,15,15,554
TV2,S5,2022-10-12T08:15:00Z,17.7,0.986,85.6,0.03,15,15,487
TV2,S5,2022-10-12T08:30:00Z,17.7,0.989,85.61,0.02,15,15,467
TV2,S5,2022-10-12T08:45:00Z,18.1,0.976,85.6,0.05,15,11,457
TV2,S5,2022-10-12T09:00:00Z,18.2,0.968,85.61,0.07,15,0,454
TV2,S5,2022-10-12T09:15:00Z,18.3,0.966,85.6,0.07,15,0,453
TV2,S5,2022-10-12T09:30:00Z,18.6,0.955,85.6,0.1,15,0,453
TV2,S5,2022-10-12T09:45:00Z,18.7,0.954,85.61,0.1,15,0,453
TV2,S5,2022-10-12T10:00:00Z,18.9,0.95,85.62,0.11,15,0,453
TV2,S5,2022-10-12T10:15:00Z,18.9,0.952,85.61,0.1,15,0,453
TV2,S5,2022-10-12T10:30:00Z,19,0.957,85.6,0.09,15,0,453
TV2,S5,2022-10-12T10:45:00Z,19.4,0.937,85.6,0.14,15,0,453
TV2,S5,2022-10-12T11:00:00Z,19.8,0.921,85.59,0.18,15,0,451
TV2,S5,2022-10-12T11:15:00Z,19.4,0.937,85.59,0.14,15,10,581
TV2,S5,2022-10-12T11:30:00Z,18.4,0.977,85.58,0.05,15,15,633
TV2,S5,2022-10-12T11:45:00Z,18.8,0.976,85.56,0.05,15,15,517
TV2,S5,2022-10-12T12:00:00Z,18.7,0.962,85.54,0.08,15,15,637
TV2,S5,2022-10-12T12:15:00Z,18.6,0.977,85.5,0.05,15,15,478
TV2,S5,2022-10-12T12:30:00Z,19,0.954,85.46,0.1,15,15,463
TV2,S5,2022-10-12T12:45:00Z,19.2,0.937,85.46,0.14,15,3,452
TV2,S5,2022-10-12T13:00:00Z,19.6,0.923,85.46,0.17,15,0,452
TV2,S5,2022-10-12T13:15:00Z,20.4,0.894,85.45,0.25,15,0,451
TV2,S5,2022-10-12T13:30:00Z,20.5,0.872,85.45,0.31,15,0,451
TV2,S5,2022-10-12T13:45:00Z,20.8,0.868,85.43,0.33,15,0,450
TV2,S5,2022-10-12T14:00:00Z,20.7,0.875,85.42,0.3,13,0,451
TV2,S5,2022-10-12T14:15:00Z,20.8,0.862,85.39,0.34,15,0,450
TV2,S5,2022-10-12T14:30:00Z,21.7,0.834,85.36,0.43,12,0,450
TV2,S5,2022-10-12T14:45:00Z,22.1,0.818,85.32,0.48,5,0,450
TV2,S5,2022-10-12T15:00:00Z,22.4,0.805,85.3,0.53,0,0,449
TV2,S5,2022-10-12T15:15:00Z,22.1,0.809,85.3,0.51,1,0,450
TV2,S5,2022-10-12T15:30:00Z,21.4,0.837,85.31,0.42,14,0,450
TV2,S5,2022-10-12T15:45:00Z,20.7,0.853,85.32,0.36,15,0,451
TV2,S5,2022-10-12T16:00:00Z,20.5,0.892,85.33,0.26,15,0,450
TV2,S5,2022-10-12T16:15:00Z,20.1,0.9,85.36,0.24,15,0,452
TV2,S5,2022-10-12T16:30:00Z,19.4,0.924,85.38,0.17,15,0,452
TV2,S5,2022-10-12T16:45:00Z,19.1,0.943,85.38,0.13,15,0,452
TV2,S5,2022-10-12T17:00:00Z,18.9,0.946,85.39,0.12,15,0,453
TV2,S5,2022-10-12T17:15:00Z,18.8,0.952,85.4,0.1,15,0,453
TV2,S5,2022-10-12T17:30:00Z,18.4,0.963,85.42,0.08,15,0,453
TV2,S5,2022-10-12T17:45:00Z,18.4,0.959,85.42,0.09,15,0,453
TV2,S5,2022-10-12T18:00:00Z,18.3,0.966,85.43,0.07,15,0,453
TV2,S5,2022-10-12T18:15:00Z,18.2,0.973,85.44,0.06,15,0,454
TV2,S5,2022-10-12T18:30:00Z,18,0.982,85.45,0.04,15,0,459
TV2,S5,2022-10-12T18:45:00Z,17.8,0.989,85.48,0.02,15,0,458
TV2,S5,2022-10-12T19:00:00Z,17.7,0.993,85.5,0.01,15,6,464
TV2,S5,2022-10-12T19:15:00Z,17.6,0.999,85.52,0,15,15,478
TV2,S5,2022-10-12T19:30:00Z,17.5,1,85.55,0,15,15,484
TV2,S5,2022-10-12T19:45:00Z,17.4,1,85.57,0,15,15,485
TV2,S5,2022-10-12T20:00:00Z,17.5,1,85.59,0,15,15,488
TV2,S5,2022-10-12T20:15:00Z,17.5,1,85.6,0,15,15,488
TV2,S5,2022-10-12T20:30:00Z,17.5,1,85.6,0,15,15,487
TV2,S5,2022-10-12T20:45:00Z,17.5,1,85.59,0,15,15,488
TV2,S5,2022-10-12T21:00:00Z,17.5,0.999,85.61,0,15,15,488
TV2,S5,2022-10-12T21:15:00Z,17.6,1.001,85.62,0,15,15,486
TV2,S5,2022-10-12T21:30:00Z,17.6,1,85.63,0,15,15,486
TV2,S5,2022-10-12T21:45:00Z,17.7,1,85.62,0,15,15,487
TV2,S5,2022-10-12T22:00:00Z,17.7,1.001,85.63,0,15,15,486
TV2,S5,2022-10-12T22:15:00Z,17.7,1,85.62,0,15,15,487
TV2,S5,2022-10-12T22:30:00Z,17.7,0.999,85.61,0,15,15,487
TV2,S5,2022-10-12T22:45:00Z,17.7,1.001,85.6,0,15,15,487
TV2,S5,2022-10-12T23:00:00Z,17.7,1.001,85.6,0,15,15,488
TV2,S5,2022-10-12T23:15:00Z,17.6,1,85.59,0,15,15,490
TV2,S5,2022-10-12T23:30:00Z,17.7,1,85.6,0,15,15,490
TV2,S5,2022-10-12T23:45:00Z,17.7,1.001,85.59,0,15,15,490
TV2,S5,2022-10-13T00:00:00Z,17.7,1,85.58,0,15,15,529
TV2,S5,2022-10-13T00:15:00Z,17.7,1.001,85.56,0,15,15,540
TV2,S5,2022-10-13T00:30:00Z,17.6,1,85.52,0,15,15,563
TV2,S5,2022-10-13T00:45:00Z,17.5,1,85.49,0,15,15,568
TV2,S5,2022-10-13T01:00:00Z,17.4,0.999,85.47,0,15,15,558
TV2,S5,2022-10-13T01:15:00Z,17.3,1,85.45,0,15,15,563
TV2,S5,2022-10-13T01:30:00Z,17.1,1,85.42,0,15,15,564
TV2,S5,2022-10-13T01:45:00Z,17.1,1,85.4,0,15,15,569
TV2,S5,2022-10-13T02:00:00Z,17,1,85.38,0,15,15,573
TV2,S5,2022-10-13T02:15:00Z,16.8,1.001,85.36,0,15,15,577
TV2,S5,2022-10-13T02:30:00Z,16.7,0.999,85.35,0,15,15,584
TV2,S5,2022-10-13T02:45:00Z,16.5,1,85.36,0,15,15,590
TV2,S5,2022-10-13T03:00:00Z,16.5,0.999,85.35,0,15,15,596
TV2,S5,2022-10-13T03:15:00Z,16.3,1,85.36,0,15,15,603
TV2,S5,2022-10-13T03:30:00Z,16.5,1.001,85.36,0,15,15,600
TV2,S5,2022-10-13T03:45:00Z,16.6,1,85.37,0,15,15,597
TV2,S5,2022-10-13T04:00:00Z,16.6,0.999,85.38,0,15,15,596
TV2,S5,2022-10-13T04:15:00Z,16.7,1,85.39,0,15,15,595
TV2,S5,2022-10-13T04:30:00Z,16.6,1.001,85.41,0,15,15,597
TV2,S5,2022-10-13T04:45:00Z,16.4,1.001,85.43,0,15,15,591
TV2,S5,2022-10-13T05:00:00Z,16.3,1,85.42,0,15,15,600
TV2,S5,2022-10-13T05:15:00Z,16.3,1,85.43,0,15,15,608
TV2,S5,2022-10-13T05:30:00Z,16,1,85.44,0,15,15,614
TV2,S5,2022-10-13T05:45:00Z,16.1,1.001,85.47,0,15,15,609
TV2,S5,2022-10-13T06:00:00Z,16.2,1,85.48,0,15,15,605
TV2,S5,2022-10-13T06:15:00Z,16.4,0.999,85.48,0,15,15,602
TV2,S5,2022-10-13T06:30:00Z,16.6,1,85.5,0,15,15,601
TV2,S5,2022-10-13T06:45:00Z,17,1,85.5,0,15,15,581
TV2,S5,2022-10-13T07:00:00Z,17.9,1,85.5,0,15,15,549
TV2,S5,2022-10-13T07:15:00Z,19,0.995,85.5,0.01,15,15,522
TV2,S5,2022-10-13T07:30:00Z,19,0.962,85.5,0.08,15,15,513
TV2,S5,2022-10-13T07:45:00Z,18.6,0.97,85.51,0.06,15,15,504
TV2,S5,2022-10-13T08:00:00Z,18.4,0.964,85.53,0.08,15,15,499
TV2,S5,2022-10-13T08:15:00Z,18.5,0.972,85.54,0.06,15,15,494
TV2,S5,2022-10-13T08:30:00Z,19,0.948,85.55,0.11,15,15,488
TV2,S5,2022-10-13T08:45:00Z,19.6,0.923,85.56,0.18,15,15,481
TV2,S5,2022-10-13T09:00:00Z,19.7,0.909,85.58,0.21,15,15,474
TV2,S5,2022-10-13T09:15:00Z,20,0.914,85.58,0.2,15,15,467
TV2,S5,2022-10-13T09:30:00Z,19.8,0.929,85.59,0.16,15,14,460
TV2,S5,2022-10-13T09:45:00Z,19.9,0.93,85.59,0.16,15,0,452
TV2,S5,2022-10-13T10:00:00Z,20,0.931,85.59,0.16,15,0,452
TV2,S5,2022-10-13T10:15:00Z,19.7,0.922,85.59,0.18,15,0,452
TV2,S5,2022-10-13T10:30:00Z,19.8,0.924,85.56,0.17,15,0,451
TV2,S5,2022-10-13T10:45:00Z,19.8,0.942,85.55,0.13,15,0,453
TV2,S5,2022-10-13T11:00:00Z,19.6,0.973,85.53,0.06,15,9,466
TV2,S5,2022-10-13T11:15:00Z,19.5,0.962,85.51,0.09,15,2,454
TV2,S5,2022-10-13T11:30:00Z,19.1,0.969,85.5,0.07,15,0,456
TV2,S5,2022-10-13T11:45:00Z,19.2,0.962,85.47,0.09,15,0,452
TV2,S5,2022-10-13T12:00:00Z,20.2,0.936,85.44,0.15,15,0,451
TV2,S5,2022-10-13T12:15:00Z,20.5,0.935,85.42,0.16,15,0,452
TV2,S5,2022-10-13T12:30:00Z,20.7,0.935,85.39,0.16,15,0,451
TV2,S5,2022-10-13T12:45:00Z,20.6,0.925,85.37,0.18,15,0,451
TV2,S5,2022-10-13T13:00:00Z,20.4,0.944,85.35,0.13,15,0,452
TV2,S5,2022-10-13T13:15:00Z,20.4,0.934,85.33,0.16,15,0,452
TV2,S5,2022-10-13T13:30:00Z,20.3,0.942,85.32,0.14,15,0,452
TV2,S5,2022-10-13T13:45:00Z,19.8,0.964,85.32,0.08,15,0,452
TV2,S5,2022-10-13T14:00:00Z,19.6,0.967,85.3,0.07,15,0,452
TV2,S5,2022-10-13T14:15:00Z,19.6,0.973,85.29,0.06,15,10,482
TV2,S5,2022-10-13T14:30:00Z,19.2,0.984,85.26,0.03,15,15,555
TV2,S5,2022-10-13T14:45:00Z,19.1,0.991,85.25,0.02,15,15,526
TV2,S5,2022-10-13T15:00:00Z,19.2,0.991,85.25,0.02,15,15,511
TV2,S5,2022-10-13T15:15:00Z,18.9,0.992,85.24,0.02,15,15,508
TV2,S5,2022-10-13T15:30:00Z,18.7,0.997,85.25,0.01,15,15,518
TV2,S5,2022-10-13T15:45:00Z,18.8,0.998,85.24,0,15,15,573
TV2,S5,2022-10-13T16:00:00Z,18.4,0.999,85.26,0,15,15,576
TV2,S5,2022-10-13T16:15:00Z,18,1,85.27,0,15,15,581
TV2,S5,2022-10-13T16:30:00Z,18,1,85.29,0,15,15,541
TV2,S5,2022-10-13T16:45:00Z,18,0.999,85.3,0,15,15,572
TV2,S5,2022-10-13T17:00:00Z,17.9,1,85.32,0,15,15,566
TV2,S5,2022-10-13T17:15:00Z,17.9,0.999,85.33,0,15,15,544
TV2,S5,2022-10-13T17:30:00Z,17.9,1.001,85.32,0,15,15,541
TV2,S5,2022-10-13T17:45:00Z,18,0.999,85.34,0,15,15,538
TV2,S5,2022-10-13T18:00:00Z,18,1,85.36,0,15,15,538
TV2,S5,2022-10-13T18:15:00Z,18,1,85.38,0,15,15,539
TV2,S5,2022-10-13T18:30:00Z,18,0.999,85.39,0,15,15,586
TV2,S5,2022-10-13T18:45:00Z,17.8,1,85.4,0,15,15,594
TV2,S5,2022-10-13T19:00:00Z,17.8,1,85.41,0,15,15,590
TV2,S5,2022-10-13T19:15:00Z,17.8,1,85.43,0,15,15,541
TV2,S5,2022-10-13T19:30:00Z,17.8,1,85.46,0,15,15,542
TV2,S5,2022-10-13T19:45:00Z,17.8,1,85.48,0,15,15,544
TV2,S5,2022-10-13T20:00:00Z,17.7,1,85.49,0,15,15,537
TV2,S5,2022-10-13T20:15:00Z,17.5,1,85.5,0,15,15,529
TV2,S5,2022-10-13T20:30:00Z,17.5,1,85.5,0,15,15,527
TV2,S5,2022-10-13T20:45:00Z,17.5,1.001,85.51,0,15,15,531
TV2,S5,2022-10-13T21:00:00Z,17.4,1,85.54,0,15,15,539
TV2,S5,2022-10-13T21:15:00Z,17.3,0.999,85.55,0,15,15,545
TV2,S5,2022-10-13T21:30:00Z,17.2,1,85.56,0,15,15,548
TV2,S5,2022-10-13T21:45:00Z,17.1,1,85.55,0,15,15,556
TV2,S5,2022-10-13T22:00:00Z,17.1,1,85.54,0,15,15,554
TV2,S5,2022-10-13T22:15:00Z,17,1,85.54,0,15,15,527
TV2,S5,2022-10-13T22:30:00Z,17,1,85.54,0,15,15,535
TV2,S5,2022-10-13T22:45:00Z,16.9,0.999,85.55,0,15,15,538
TV2,S5,2022-10-13T23:00:00Z,16.8,1,85.54,0,15,15,541
TV2,S5,2022-10-13T23:15:00Z,16.7,1,85.54,0,15,15,545
TV2,S5,2022-10-13T23:30:00Z,16.6,1,85.52,0,15,15,543
TV2,S5,2022-10-13T23:45:00Z,16.6,1,85.51,0,15,15,548
TV2,S5,2022-10-14T00:00:00Z,16.7,0.999,85.5,0,15,15,546
TV2,S5,2022-10-14T00:15:00Z,16.6,1,85.49,0,15,15,550
TV2,S5,2022-10-14T00:30:00Z,16.7,1,85.45,0,15,15,552
TV2,S5,2022-10-14T00:45:00Z,16.6,1.001,85.43,0,15,15,554
TV2,S5,2022-10-14T01:00:00Z,16.6,1,85.41,0,15,15,522
TV2,S5,2022-10-14T01:15:00Z,16.6,1.001,85.41,0,15,15,519
TV2,S5,2022-10-14T01:30:00Z,16.7,1.001,85.4,0,15,15,517
TV2,S5,2022-10-14T01:45:00Z,16.7,0.999,85.39,0,15,15,523
TV2,S5,2022-10-14T02:00:00Z,16.8,1,85.37,0,15,15,529
TV2,S5,2022-10-14T02:15:00Z,16.7,1,85.36,0,15,15,541
TV2,S5,2022-10-14T02:30:00Z,16.7,1,85.36,0,15,15,550
TV2,S5,2022-10-14T02:45:00Z,16.7,1.001,85.36,0,15,15,554
TV2,S5,2022-10-14T03:00:00Z,16.6,1,85.35,0,15,15,559
TV2,S5,2022-10-14T03:15:00Z,16.4,0.999,85.34,0,15,15,569
TV2,S5,2022-10-14T03:30:00Z,16.3,0.999,85.33,0,15,15,572
TV2,S5,2022-10-14T03:45:00Z,16.2,1,85.31,0,15,15,578
TV2,S5,2022-10-14T04:00:00Z,16,1.001,85.31,0,15,15,552
TV2,S5,2022-10-14T04:15:00Z,16,1,85.3,0,15,15,555
TV2,S5,2022-10-14T04:30:00Z,16.2,1,85.29,0,15,15,556
TV2,S5,2022-10-14T04:45:00Z,16.1,1,85.3,0,15,15,559
TV2,S5,2022-10-14T05:00:00Z,15.8,1.001,85.32,0,15,15,562
TV2,S5,2022-10-14T05:15:00Z,15.7,1,85.34,0,15,15,566
TV2,S5,2022-10-14T05:30:00Z,15.6,1,85.36,0,15,15,570
TV2,S5,2022-10-14T05:45:00Z,15.6,1,85.36,0,15,15,544
TV2,S5,2022-10-14T06:00:00Z,15.6,0.999,85.37,0,15,15,544
TV2,S5,2022-10-14T06:15:00Z,16.2,1,85.39,0,15,15,518
TV2,S5,2022-10-14T06:30:00Z,17.9,0.993,85.42,0.01,15,15,495
TV2,S5,2022-10-14T06:45:00Z,18.3,0.956,85.44,0.09,15,15,486
TV2,S5,2022-10-14T07:00:00Z,19.1,0.937,85.45,0.14,15,15,478
TV2,S5,2022-10-14T07:15:00Z,18.8,0.938,85.45,0.13,15,15,473
TV2,S5,2022-10-14T07:30:00Z,19.1,0.947,85.46,0.12,15,15,464
TV2,S5,2022-10-14T07:45:00Z,18.5,0.961,85.47,0.08,15,13,459
TV2,S5,2022-10-14T08:00:00Z,19.2,0.954,85.47,0.1,15,0,456
TV2,S5,2022-10-14T08:15:00Z,20.1,0.922,85.47,0.18,15,0,455
TV2,S5,2022-10-14T08:30:00Z,19.6,0.932,85.48,0.15,15,0,455
TV2,S5,2022-10-14T08:45:00Z,19.4,0.953,85.49,0.11,15,0,454
TV2,S5,2022-10-14T09:00:00Z,19.4,0.959,85.52,0.09,15,0,454
TV2,S5,2022-10-14T09:15:00Z,19.5,0.965,85.54,0.08,15,0,453
TV2,S5,2022-10-14T09:30:00Z,19.9,0.945,85.55,0.13,15,0,452
TV2,S5,2022-10-14T09:45:00Z,19.4,0.959,85.57,0.09,15,0,453
TV2,S5,2022-10-14T10:00:00Z,19.4,0.962,85.57,0.08,15,0,453
TV2,S5,2022-10-14T10:15:00Z,19.8,0.955,85.56,0.1,15,0,452
TV2,S5,2022-10-14T10:30:00Z,19.6,0.954,85.55,0.11,15,7,476
TV2,S5,2022-10-14T10:45:00Z,19.5,0.97,85.53,0.07,15,11,459
TV2,S5,2022-10-14T11:00:00Z,18.9,0.984,85.51,0.03,15,0,455
TV2,S5,2022-10-14T11:15:00Z,19.2,0.982,85.49,0.04,15,0,456
TV2,S5,2022-10-14T11:30:00Z,19.1,0.972,85.46,0.06,15,0,453
TV2,S5,2022-10-14T11:45:00Z,19.5,0.964,85.44,0.08,15,0,452
TV2,S5,2022-10-14T12:00:00Z,19.8,0.943,85.44,0.13,15,0,452
TV2,S5,2022-10-14T12:15:00Z,20,0.928,85.42,0.17,15,0,452
TV2,S5,2022-10-14T12:30:00Z,19.7,0.939,85.39,0.14,15,7,462
TV2,S5,2022-10-14T12:45:00Z,19.3,0.96,85.36,0.09,15,15,535
TV2,S5,2022-10-14T13:00:00Z,19.2,0.967,85.34,0.07,15,15,607
TV2,S5,2022-10-14T13:15:00Z,19.2,0.97,85.31,0.07,15,15,483
TV2,S5,2022-10-14T13:30:00Z,19.3,0.972,85.29,0.06,15,15,477
TV2,S5,2022-10-14T13:45:00Z,19.9,0.941,85.27,0.14,15,15,466
TV2,S5,2022-10-14T14:00:00Z,21,0.907,85.26,0.23,15,5,451
TV2,S5,2022-10-14T14:15:00Z,20.1,0.928,85.26,0.17,15,0,453
TV2,S5,2022-10-14T14:30:00Z,18.4,0.993,85.26,0.01,15,3,520
TV2,S5,2022-10-14T14:45:00Z,18.2,1,85.26,0,15,15,527
TV2,S5,2022-10-14T15:00:00Z,18.3,0.999,85.26,0,15,15,545
TV2,S5,2022-10-14T15:15:00Z,18.4,0.999,85.25,0,15,15,555
TV2,S5,2022-10-14T15:30:00Z,18.1,1,85.27,0,15,15,546
TV2,S5,2022-10-14T15:45:00Z,17.7,1,85.29,0,15,15,588
TV2,S5,2022-10-14T16:00:00Z,17.5,1.001,85.27,0,15,15,573
TV2,S5,2022-10-14T16:15:00Z,17.4,0.999,85.28,0,15,15,590
TV2,S5,2022-10-14T16:30:00Z,17.3,1,85.3,0,15,15,555
TV2,S5,2022-10-14T16:45:00Z,17.3,0.999,85.33,0,15,15,587
TV2,S5,2022-10-14T17:00:00Z,17.3,0.999,85.33,0,15,15,629
TV2,S5,2022-10-14T17:15:00Z,17.3,1,85.34,0,15,15,612
TV2,S5,2022-10-14T17:30:00Z,17.1,1,85.35,0,15,15,574
TV2,S5,2022-10-14T17:45:00Z,17,1,85.35,0,15,15,573
TV2,S5,2022-10-14T18:00:00Z,17,1,85.38,0,15,15,569
TV2,S5,2022-10-14T18:15:00Z,16.9,1,85.4,0,15,15,587
TV2,S5,2022-10-14T18:30:00Z,16.8,1,85.41,0,15,15,554
TV2,S5,2022-10-14T18:45:00Z,16.8,0.999,85.41,0,15,15,547
TV2,S5,2022-10-14T19:00:00Z,17,0.999,85.43,0,15,15,565
TV2,S5,2022-10-14T19:15:00Z,16.8,1,85.46,0,15,15,574
TV2,S5,2022-10-14T19:30:00Z,16.7,1.001,85.47,0,15,15,561
TV2,S5,2022-10-14T19:45:00Z,16.6,1.001,85.47,0,15,15,555
TV2,S5,2022-10-14T20:00:00Z,16.6,1,85.47,0,15,15,566
TV2,S5,2022-10-14T20:15:00Z,16.6,1,85.48,0,15,15,536
TV2,S5,2022-10-14T20:30:00Z,16.5,1,85.48,0,15,15,538
TV2,S5,2022-10-14T20:45:00Z,16.6,1,85.5,0,15,15,548
TV2,S5,2022-10-14T21:00:00Z,16.5,0.999,85.51,0,15,15,547
TV2,S5,2022-10-14T21:15:00Z,16.5,0.999,85.53,0,15,15,544
TV2,S5,2022-10-14T21:30:00Z,16.6,0.999,85.53,0,15,15,541
TV2,S5,2022-10-14T21:45:00Z,16.5,0.999,85.53,0,15,15,530
TV2,S5,2022-10-14T22:00:00Z,16.3,1,85.53,0,15,15,529
TV2,S5,2022-10-14T22:15:00Z,16.2,0.999,85.52,0,15,15,519
TV2,S5,2022-10-14T22:30:00Z,16.1,1,85.51,0,15,15,523
TV2,S5,2022-10-14T22:45:00Z,16.1,0.999,85.52,0,15,15,528
TV2,S5,2022-10-14T23:00:00Z,16.1,0.999,85.51,0,15,15,534
TV2,S5,2022-10-14T23:15:00Z,16.2,1,85.5,0,15,15,541
TV2,S5,2022-10-14T23:30:00Z,16.4,0.999,85.48,0,15,15,548
TV2,S5,2022-10-14T23:45:00Z,16.5,0.999,85.48,0,15,15,554
TV2,S5,2022-10-15T00:00:00Z,16.3,1,85.46,0,15,15,531
TV2,S5,2022-10-15T00:15:00Z,16.2,0.999,85.44,0,15,15,543
TV2,S5,2022-10-15T00:30:00Z,16.1,1.001,85.42,0,15,15,551
TV2,S5,2022-10-15T00:45:00Z,16.1,1,85.41,0,15,15,559
TV2,S5,2022-10-15T01:00:00Z,16.2,1,85.39,0,15,15,569
TV2,S5,2022-10-15T01:15:00Z,16.2,1,85.36,0,15,15,552
TV2,S5,2022-10-15T01:30:00Z,16,1,85.36,0,15,15,560
TV2,S5,2022-10-15T01:45:00Z,15.9,1,85.35,0,15,15,568
TV2,S5,2022-10-15T02:00:00Z,15.8,1,85.35,0,15,15,575
TV2,S5,2022-10-15T02:15:00Z,15.7,1,85.34,0,15,15,584
TV2,S5,2022-10-15T02:30:00Z,15.6,1,85.34,0,15,15,580
TV2,S5,2022-10-15T02:45:00Z,15.8,1.002,85.34,0,15,15,578
TV2,S5,2022-10-15T03:00:00Z,15.9,0.999,85.34,0,15,15,571
TV2,S5,2022-10-15T03:15:00Z,16,1.001,85.34,0,15,15,572
TV2,S5,2022-10-15T03:30:00Z,16,1,85.34,0,15,15,584
TV2,S5,2022-10-15T03:45:00Z,15.9,1,85.35,0,15,15,595
TV2,S5,2022-10-15T04:00:00Z,15.6,1,85.35,0,15,15,579
TV2,S5,2022-10-15T04:15:00Z,15.4,1.001,85.36,0,15,15,588
TV2,S5,2022-10-15T04:30:00Z,15.4,0.999,85.37,0,15,15,596
TV2,S5,2022-10-15T04:45:00Z,15.3,1,85.37,0,15,15,604
TV2,S5,2022-10-15T05:00:00Z,15.2,1,85.38,0,15,15,612
TV2,S5,2022-10-15T05:15:00Z,15.3,1,85.39,0,15,15,620
TV2,S5,2022-10-15T05:30:00Z,15.2,1.001,85.4,0,15,15,629
TV2,S5,2022-10-15T05:45:00Z,15.1,1.001,85.4,0,15,15,636
TV2,S5,2022-10-15T06:00:00Z,15.2,1,85.41,0,15,15,640
TV2,S5,2022-10-15T06:15:00Z,16,1,85.43,0,15,15,634
TV2,S5,2022-10-15T06:30:00Z,16.4,1,85.45,0,15,15,608
TV2,S5,2022-10-15T06:45:00Z,17.1,0.999,85.47,0,15,15,599
TV2,S5,2022-10-15T07:00:00Z,18.6,0.966,85.48,0.07,15,15,585
TV2,S5,2022-10-15T07:15:00Z,19.4,0.926,85.5,0.17,15,15,568
TV2,S5,2022-10-15T07:30:00Z,19.4,0.92,85.51,0.18,15,15,539
TV2,S5,2022-10-15T07:45:00Z,19,0.92,85.52,0.18,15,15,510
TV2,S5,2022-10-15T08:00:00Z,19.4,0.897,85.52,0.23,15,15,481
TV2,S5,2022-10-15T08:15:00Z,19.6,0.891,85.53,0.25,15,15,469
TV2,S5,2022-10-15T08:30:00Z,20.1,0.879,85.54,0.28,15,10,456
TV2,S5,2022-10-15T08:45:00Z,20.2,0.909,85.56,0.21,15,0,452
TV2,S5,2022-10-15T09:00:00Z,19.8,0.919,85.57,0.19,15,0,453
TV2,S5,2022-10-15T09:15:00Z,19.9,0.924,85.58,0.18,15,0,451
TV2,S5,2022-10-15T09:30:00Z,20.8,0.884,85.57,0.28,15,0,451
TV2,S5,2022-10-15T09:45:00Z,20.4,0.886,85.57,0.27,15,0,452
TV2,S5,2022-10-15T10:00:00Z,19.2,0.948,85.57,0.12,15,0,452
TV2,S5,2022-10-15T10:15:00Z,19,0.965,85.57,0.08,15,0,452
TV2,S5,2022-10-15T10:30:00Z,19.2,0.957,85.56,0.09,15,1,459
TV2,S5,2022-10-15T10:45:00Z,19.5,0.95,85.54,0.11,15,0,455
